tweet_id,retweet_count,favorite_count,hashtag
674024893172875264,1124,1652,None
674019345211760640,279,1054,None
674014384960745472,588,1451,None
674008982932058114,322,1116,None
673956914389192708,877,1818,None
673919437611909120,340,1089,None
673906403526995968,1511,2953,None
673887867907739649,234,873,None
673716320723169284,693,2872,None
673715861853720576,1885,3263,None
673711475735838725,274,967,None
673709992831262724,245,780,None
673708611235921920,262,991,None
673707060090052608,359,1022,None
673705679337693185,375,1171,None
673700254269775872,524,1329,None
673697980713705472,1779,3652,None
673689733134946305,593,1606,None
673688752737402881,452,1171,None
673686845050527744,398,1330,None
673680198160809984,429,1265,None
673662677122719744,341,1165,None
673656262056419329,214,674,None
673636718965334016,333,1026,None
673612854080196609,661,1480,None
673583129559498752,330,1108,None
673580926094458881,253,772,None
673576835670777856,513,1277,None
673363615379013632,276,954,None
673359818736984064,612,1341,None
673355879178194945,525,1392,None
673352124999274496,493,1550,None
673350198937153538,194,706,None
673345638550134785,1159,2317,None
673343217010679808,246,898,None
673342308415348736,518,1176,None
673320132811366400,7168,12438,None
673317986296586240,227,818,None
673295268553605120,2895,6969,None
673270968295534593,330,990,None
673240798075449344,646,1323,None
673213039743795200,761,2054,None
673148804208660480,574,1565,None
672997845381865473,651,1828,None
672995267319328768,267,874,None
672988786805112832,265,905,None
672984142909456390,501,1158,None
672980819271634944,930,1682,None
672975131468300288,823,1554,None
672970152493887488,325,874,None
672968025906282496,494,1228,None
672964561327235073,587,1309,None
672902681409806336,451,1275,None
672898206762672129,386,834,None
672884426393653248,771,1422,None
672877615439593473,323,948,None
672834301050937345,524,1205,None
672828477930868736,444,1149,None
672640509974827008,287,908,None
672622327801233409,439,1190,None
672614745925664768,531,1125,None
672609152938721280,352,1012,None
672604026190569472,361,1021,None
672594978741354496,558,1227,None
672591762242805761,303,876,None
672591271085670400,173,666,None
672538107540070400,331,938,None
672523490734551040,152,579,None
672488522314567680,398,1033,None
672482722825261057,544,1036,None
672481316919734272,119,666,None
672475084225949696,641,1338,None
672466075045466113,481,1248,None
672272411274932228,3070,5948,None
672267570918129665,560,1366,None
672264251789176834,306,1050,None
672256522047614977,1393,2606,None
672254177670729728,679,1325,None
672248013293752320,548,1604,None
672245253877968896,142,627,None
672239279297454080,293,831,None
672231046314901505,921,1683,None
672222792075620352,192,726,None
672205392827572224,1043,2081,None
672169685991993344,333,939,None
672160042234327040,325,808,None
672139350159835138,633,1609,None
672125275208069120,1038,2198,None
672095186491711488,338,918,None
672082170312290304,334,872,None
672068090318987265,466,1186,None
671896809300709376,3821,7865,None
671891728106971137,514,1210,None
671882082306625538,1270,3227,None
671879137494245376,605,1306,None
671874878652489728,504,1155,None
671866342182637568,444,1036,None
671855973984772097,394,830,None
671789708968640512,3158,6555,None
671768281401958400,450,1101,None
671763349865160704,819,1542,None
671744970634719232,701,1254,None
671743150407421952,214,698,None
671735591348891648,685,1331,None
671729906628341761,3958,7839,None
671561002136281088,6599,11829,None
671550332464455680,192,838,None
671547767500775424,534,1252,None
671544874165002241,944,1803,None
671542985629241344,513,1003,None
671538301157904385,349,858,None
671536543010570240,370,1088,None
671533943490011136,527,931,None
671528761649688577,233,773,None
671520732782923777,485,1286,None
671518598289059840,270,870,None
671511350426865664,638,1471,None
671504605491109889,3270,6463,None
671497587707535361,412,855,None
671488513339211776,436,922,None
671486386088865792,180,527,None
671485057807351808,212,705,None
671390180817915904,680,1326,None
671362598324076544,270,1026,None
671357843010908160,143,369,None
671355857343524864,111,445,None
671347597085433856,387,878,None
671186162933985280,190,668,None
671182547775299584,305,1023,None
671166507850801152,312,802,None
671163268581498880,1009,1510,None
671159727754231808,72,328,None
671154572044468225,199,654,None
671151324042559489,139,610,None
671147085991960577,200,609,None
671141549288370177,595,1061,None
671138694582165504,367,847,None
671134062904504320,173,681,None
671122204919246848,2287,3198,None
671115716440031232,711,1259,None
671109016219725825,395,1058,None
670995969505435648,264,1013,None
670842764863651840,7901,22807,None
670840546554966016,175,540,None
670838202509447168,627,1017,None
670833812859932673,113,397,None
670832455012716544,196,671,None
670826280409919488,3680,5070,None
670823764196741120,169,707,None
670822709593571328,88,556,None
670815497391357952,1393,2905,None
670811965569282048,243,1034,None
670807719151067136,445,1077,None
670804601705242624,868,1815,None
670803562457407488,82,314,None
670797304698376195,212,682,None
670792680469889025,249,763,None
670789397210615808,218,607,None
670786190031921152,183,551,None
670783437142401025,350,765,None
670782429121134593,700,1418,None
670780561024270336,264,728,None
670778058496974848,66,308,None
670764103623966721,387,1003,None
670755717859713024,95,403,None
670733412878163972,465,886,None
670727704916926465,326,769,None
670717338665226240,438,1100,None
670704688707301377,339,720,None
670691627984359425,220,541,None
670679630144274432,256,689,None
670676092097810432,37,225,None
670668383499735048,4531,9845,None
670474236058800128,676,1392,None
670468609693655041,80,331,None
670465786746662913,500,898,None
670452855871037440,187,504,None
670449342516494336,590,1113,None
670444955656130560,1804,6247,None
670442337873600512,183,594,None
670435821946826752,467,979,None
670434127938719744,586,1310,None
670433248821026816,103,305,None
670428280563085312,558,1284,None
670427002554466305,146,483,None
670421925039075328,579,1205,None
670420569653809152,283,567,None
670417414769758208,299,528,None
670411370698022913,813,1864,None
670408998013820928,199,507,None
670403879788544000,138,393,None
670385711116361728,189,521,None
670374371102445568,248,692,None
670361874861563904,60,302,None
670338931251150849,101,396,None
670319130621435904,1113,3604,None
670303360680108032,118,404,None
670290420111441920,259,644,None
670093938074779648,299,947,None
670086499208155136,227,644,None
670079681849372674,1111,2041,None
670073503555706880,713,1437,None
670069087419133954,216,571,None
670061506722140161,301,694,None
670055038660800512,295,612,None
670046952931721218,159,595,None
670040295598354432,102,693,None
670037189829525505,252,544,None
670003130994700288,84,307,None
669993076832759809,75,299,None
669972011175813120,140,412,None
669970042633789440,50,281,None
669942763794931712,143,463,None
669926384437997569,87,348,None
669923323644657664,53,213,None
669753178989142016,364,733,None
669749430875258880,60,237,None
669684865554620416,79,467,None
669683899023405056,100,349,None
669682095984410625,123,325,None
669680153564442624,261,615,NoDaysOff
669661792646373376,387,746,None
669625907762618368,1643,3249,None
669603084620980224,332,878,None
669597912108789760,139,470,None
669583744538451968,846,1373,None
669573570759163904,127,401,None
669571471778410496,921,1461,None
669567591774625800,48,215,None
669564461267722241,108,360,None
669393256313184256,66,326,None
669375718304980992,655,1217,None
669371483794317312,159,450,None
669367896104181761,138,422,None
669363888236994561,207,577,None
669359674819481600,110,342,None
669354382627049472,1157,2485,None
669353438988365824,237,579,None
669351434509529089,166,399,None
669328503091937280,381,935,None
669327207240699904,112,529,None
669324657376567296,192,455,None
669216679721873412,365,1098,None
669214165781868544,143,401,None
669203728096960512,425,924,None
669037058363662336,284,602,None
669015743032369152,338,680,None
669006782128353280,219,533,None
669000397445533696,5759,19312,None
668994913074286592,203,402,None
668992363537309700,309,680,None
668989615043424256,303,621,None
668988183816871936,417,832,None
668986018524233728,148,508,None
668981893510119424,274,501,None
668979806671884288,314,732,None
668975677807423489,527,1201,None
668967877119254528,21,132,None
668960084974809088,222,647,None
668955713004314625,65,252,None
668932921458302977,53,235,None
668902994700836864,91,294,None
668892474547511297,134,370,None
668872652652679168,276,488,None
668852170888998912,146,418,None
668826086256599040,120,395,None
668815180734689280,235,514,None
668779399630725120,340,659,None
668655139528511488,200,486,None
668645506898350081,476,807,None
668643542311546881,469,806,None
668641109086707712,490,979,None
668636665813057536,449,953,None
668633411083464705,1449,2572,None
668631377374486528,292,655,None
668627278264475648,100,290,None
668625577880875008,119,351,None
668623201287675904,681,1297,None
668620235289837568,36,188,None
668614819948453888,288,567,None
668587383441514497,972,1542,None
668567822092664832,49,219,None
668544745690562560,206,470,None
668542336805281792,192,418,None
668537837512433665,63,234,None
668528771708952576,202,428,None
668507509523615744,94,300,None
668496999348633600,119,377,None
668484198282485761,214,387,None
668480044826800133,131,419,None
668466899341221888,464,810,None
668297328638447616,271,576,None
668291999406125056,29,224,None
668286279830867968,125,461,None
668274247790391296,211,759,None
668268907921326080,212,504,None
668256321989451776,541,1189,None
668248472370458624,425,874,None
668237644992782336,2559,5679,None
668226093875376128,91,267,None
668221241640230912,179,470,None
668204964695683073,180,513,None
668190681446379520,182,596,None
668171859951755264,171,444,None
668154635664932864,286,459,None
668142349051129856,255,531,None
668113020489474048,215,616,None
667937095915278337,725,1150,None
667924896115245057,98,274,None
667915453470232577,50,195,None
667911425562669056,263,448,None
667902449697558528,348,792,None
667886921285246976,969,1717,None
667885044254572545,424,763,None
667878741721415682,106,366,None
667873844930215936,368,574,None
667866724293877760,938,2801,None
667861340749471744,74,227,None
667832474953625600,57,267,None
667806454573760512,446,970,None
667801013445750784,84,294,None
667793409583771648,302,637,None
667782464991965184,224,376,None
667773195014021121,47,213,None
667766675769573376,199,395,None
667728196545200128,138,342,None
667724302356258817,285,441,None
667550904950915073,30,0,None
667550882905632768,26,0,None
667549055577362432,2041,5291,None
667546741521195010,115,312,None
667544320556335104,481,786,None
667538891197542400,59,186,None
667534815156183040,477,747,None
667530908589760512,218,429,None
667524857454854144,1018,1552,None
667517642048163840,177,340,None
667509364010450944,1932,6276,None
667502640335572993,201,500,None
667495797102141441,240,480,None
667491009379606528,202,475,None
667470559035432960,88,232,None
667455448082227200,56,177,None
667453023279554560,80,291,None
667443425659232256,525,708,None
667437278097252352,213,410,None
667435689202614272,79,282,None
667405339315146752,203,430,None
667393430834667520,51,177,None
667369227918143488,150,337,None
667211855547486208,220,446,None
667200525029539841,237,569,None
667192066997374976,88,349,None
667188689915760640,352,670,None
667182792070062081,5526,13046,None
667177989038297088,50,176,None
667176164155375616,408,552,None
667174963120574464,71,225,None
667171260800061440,74,200,None
667165590075940865,1020,2464,None
667160273090932737,55,232,None
667152164079423490,15199,43701,None
667138269671505920,1963,4166,None
667119796878725120,118,300,None
667090893657276420,111,303,None
667073648344346624,106,368,None
667070482143944705,13,75,None
667065535570550784,40,153,None
667062181243039745,48,200,None
667044094246576128,44,172,None
667012601033924608,197,411,None
666996132027977728,80,221,None
666983947667116034,878,2331,None
666837028449972224,493,734,None
666835007768551424,70,190,None
666826780179869698,81,232,None
666817836334096384,225,462,None
666804364988780544,81,211,None
666786068205871104,431,680,None
666781792255496192,172,348,None
666776908487630848,152,315,None
666739327293083650,60,212,None
666701168228331520,193,388,None
666691418707132416,44,167,None
666649482315059201,559,1016,None
666644823164719104,73,215,None
666454714377183233,191,463,None
666447344410484738,19,94,None
666437273139982337,42,110,None
666435652385423360,45,144,None
666430724426358785,172,287,None
666428276349472768,70,146,None
666421158376562688,95,289,None
666418789513326592,39,110,None
666411507551481857,282,389,None
666407126856765440,30,98,None
666396247373291520,72,151,None
666373753744588802,75,167,None
666362758909284353,490,685,None
666353288456101888,63,190,None
666345417576210432,128,262,None
666337882303524864,80,173,None
666293911632134144,304,448,None
666287406224695296,57,131,None
666273097616637952,69,156,None
666268910803644416,32,91,None
666104133288665088,5705,13060,None
666102155909144576,11,69,None
666099513787052032,56,139,None
666094000022159362,65,151,None
666082916733198337,41,100,None
666073100786774016,138,278,None
666071193221509120,52,134,None
666063827256086533,186,426,None
666058600524156928,49,103,None
666057090499244032,116,262,None
666055525042405380,208,391,None
666051853826850816,737,1077,None
666050758794694657,51,119,None
666049248165822465,38,92,None
666044226329800704,121,257,None
666033412701032449,39,105,None
666029285002620928,41,117,None
666020888022790149,442,2338,None
